time,seconds_elapsed,qw,qx,qy,qz
5559550896818,4.946172331,0.99029976,0.0818252,-0.010686497,0.111788854
5559570946501,4.966222014,0.99063426,0.0811585,-0.0104841795,0.109303474
5559590996184,4.986271697,0.9909316,0.0806607,-0.009257968,0.10706399
5559611076384,5.006351897,0.9911904,0.080146395,-0.0096958075,0.10499636
5559631126067,5.02640158,0.9913848,0.08007668,-0.010649098,0.10310506
5559651175750,5.046451263,0.99146456,0.08082195,-0.010217305,0.10179218
5559671225433,5.066500946,0.99138856,0.082853824,-0.0076548057,0.101120405
5559691305633,5.086581146,0.9911815,0.085973814,-0.0041156868,0.100751296
5559711324799,5.106600312,0.9909015,0.089291304,-0.0012152588,0.100696854
5559731374482,5.126649995,0.9906398,0.091749944,2.442916E-4,0.10106843
5559751424165,5.146699678,0.9904463,0.09314069,8.084508E-4,0.10168811
5559771473848,5.166749361,0.9902828,0.09413573,9.5496693E-4,0.102360584
5559791523531,5.186799044,0.9900297,0.0962882,3.2593138E-4,0.10280855
5559811573214,5.206848727,0.9898256,0.09824226,1.9778174E-4,0.10292626
5559831653414,5.226928927,0.9896982,0.09940485,0.0010653486,0.10302977
5559851703097,5.24697861,0.9896589,0.09949875,0.0025259517,0.10329115
5559871752780,5.267028293,0.98965424,0.09888098,0.004215879,0.10387219
5559891802462,5.287077975,0.98964053,0.098384924,0.0068913237,0.10432901
5559911852145,5.307127658,0.9894656,0.098400325,0.011828372,0.105524264
5559931901829,5.327177342,0.989166,0.09689593,0.016884161,0.10898105
5559951982029,5.347257542,0.9891232,0.09215076,0.017135702,0.11335713
5559972031711,5.367307224,0.98934877,0.08621613,0.011818696,0.11668833
5559992081394,5.387356907,0.98942775,0.08243775,0.0042704917,0.11924215
5560012131078,5.407406591,0.9892141,0.0820877,-0.0016753293,0.12130204
5560032180761,5.427456274,0.98886156,0.08333709,-0.004431712,0.12324051
5560052230444,5.447505957,0.9885025,0.08433621,-0.004072007,0.12543356
5560072280127,5.46755564,0.98811376,0.08444274,-0.0025264956,0.12842992
5560092360327,5.48763584,0.9877443,0.08323831,-0.0014319518,0.1320254
5560112410010,5.507685523,0.98735684,0.08199484,-0.0025547487,0.13563497
5560132459693,5.527735206,0.9869112,0.081378736,-0.0055603995,0.1391153
5560152509375,5.547784888,0.9864648,0.08124611,-0.0081894,0.14219466
5560172559058,5.567834571,0.9860481,0.08178024,-0.010020827,0.14464045
5560192608741,5.587884254,0.9856335,0.082974754,-0.011707977,0.14664495
5560212688941,5.607964454,0.9852409,0.08415684,-0.013681967,0.14842798
5560232738624,5.628014137,0.9849345,0.08501701,-0.015832294,0.14975157
5560252788307,5.64806382,0.9846815,0.08584642,-0.018000744,0.15069398
5560272837990,5.668113503,0.98442405,0.08681732,-0.019989595,0.15156719
5560292887673,5.688163186,0.98418766,0.08801894,-0.020828782,0.15229388
5560312937356,5.708212869,0.9839598,0.089688405,-0.02021638,0.15287414
5560332987039,5.728262552,0.98371965,0.091892436,-0.017910102,0.15339722
5560353036722,5.748312235,0.9835459,0.09384787,-0.013393802,0.15378791
5560373086405,5.768361918,0.9834454,0.094257884,-0.009230479,0.15448458
5560393136088,5.788411601,0.98333573,0.0937159,-0.0068033887,0.15563422
5560413185771,5.808461284,0.983168,0.09378466,-0.004539218,0.15673076
5560433235454,5.828510967,0.98295116,0.09500457,-0.0017799975,0.15741037
5560453315654,5.848591167,0.98287004,0.096356705,2.8056622E-4,0.15710466
5560473365337,5.86864085,0.9831135,0.09595031,6.894858E-4,0.15582357
5560493415020,5.888690533,0.9838045,0.09165763,0.0014282541,0.15403125
5560513464702,5.908740215,0.98477334,0.08501106,0.003530115,0.15159877
5560533514385,5.928789898,0.985587,0.08035456,0.004407729,0.14880182
5560553564069,5.948839582,0.98608136,0.07847672,0.0031945573,0.14654306
5560573613752,5.968889265,0.98642915,0.077717096,0.0018552731,0.14461705
5560593693951,5.988969464,0.98680896,0.076517105,0.0021124077,0.14264947
5560613743634,6.009019147,0.9872455,0.07514228,0.003112701,0.14032261
5560633793318,6.029068831,0.9878888,0.071479864,0.00120885,0.13771361
5560653843001,6.049118514,0.9884342,0.06981961,-9.7083335E-4,0.13461883
5560673892684,6.069168197,0.9888728,0.06987114,-0.002322681,0.1313139
5560693942367,6.08921788,0.9893615,0.068966314,-0.004187352,0.12802322
5560714022566,6.109298079,0.989873,0.06662277,-0.006651193,0.12517466
5560734102766,6.129378279,0.9902985,0.06471894,-0.007991589,0.12270485
5560754152449,6.149427962,0.99051595,0.06506704,-0.007559607,0.12077783
5560774202132,6.169477645,0.99053985,0.06707964,-0.0053659664,0.11959254
5560794251815,6.189527328,0.99051183,0.06916634,-0.0026239522,0.11872422
5560814332015,6.209607528,0.99053806,0.07007403,1.3361702E-4,0.118000515
5560834381698,6.229657211,0.99058104,0.07041654,0.003084084,0.11739371
5560854431381,6.249706894,0.9905526,0.0711895,0.00512194,0.11709594
5560874481064,6.269756577,0.9904533,0.072446324,0.0064036334,0.11710193
5560894530748,6.289806261,0.9903422,0.07430434,0.006716698,0.11686004
5560914580430,6.309855943,0.9902362,0.07713003,0.005917516,0.11596735
5560934630113,6.329905626,0.9902416,0.07893196,0.0054148715,0.114726715
5560954679796,6.349955309,0.9903143,0.07972964,0.0057355827,0.11352454
5560974729479,6.370004992,0.9903655,0.08021331,0.006261506,0.11270727
5560994779162,6.390054675,0.9903467,0.08049138,0.007352381,0.11260842
5561014828844,6.410104357,0.99027884,0.080931805,0.008800186,0.1127852
5561034909045,6.430184558,0.9901603,0.08122101,0.011148193,0.11340856
5561054958728,6.450234241,0.9900047,0.079145186,0.0154293915,0.11570956
5561075008411,6.470283924,0.9899661,0.07427964,0.018765852,0.11873349
5561095058093,6.490333606,0.99007744,0.06915474,0.018119583,0.120979905
5561115107777,6.51038329,0.99015445,0.067420036,0.013740566,0.12190166
5561135157460,6.530432973,0.9900765,0.06965442,0.0084104,0.12176235
5561155207143,6.550482656,0.98994815,0.072529465,0.00545798,0.121294335
5561175287342,6.570562855,0.9899261,0.07396646,0.0056605204,0.12059525
5561195337025,6.590612538,0.9899399,0.07419473,0.006268684,0.12031172
5561215386709,6.610662222,0.98990613,0.0730593,0.006171694,0.12128569
5561235405874,6.630681387,0.98983544,0.07117683,0.0054585333,0.12300434
5561255455557,6.65073107,0.9898703,0.06714979,0.00545466,0.12497176
5561275505241,6.670780754,0.9897364,0.06536033,0.006096782,0.12693633
5561295554924,6.690830437,0.9894697,0.06665579,0.005720843,0.12835138
5561315604606,6.710880119,0.98924226,0.06791568,0.003852465,0.12950861
5561335654289,6.730929802,0.98907924,0.06827826,0.0011950784,0.13060963
5561355703972,6.750979485,0.98894787,0.068194255,-8.8524533E-4,0.13164724
5561375784173,6.771059686,0.9888137,0.0683484,-0.0017538394,0.13256308
5561395833855,6.791109368,0.98866415,0.0691446,-0.0020406072,0.13325992
5561415853022,6.811128535,0.9885405,0.07060632,-0.0022225878,0.13340817
5561435902704,6.831178217,0.988446,0.07315626,-0.0021558057,0.13273272
5561455982904,6.851258417,0.9883487,0.07671272,-0.0014095393,0.13145353
5561476002070,6.871277583,0.9882559,0.08087114,-6.608291E-4,0.12965232
5561496051753,6.891327266,0.98816293,0.084894426,3.0632218E-4,0.12777643
5561516101436,6.911376949,0.9882104,0.08693311,4.0271244E-4,0.12602663
5561536151119,6.931426632,0.98837477,0.087804355,4.228378E-4,0.12411945
5561556200801,6.951476314,0.9886166,0.08848835,8.6045667E-4,0.12168171
5561576250485,6.971525998,0.98882896,0.089900166,5.388687E-4,0.11889091
5561596300168,6.991575681,0.98898065,0.090474315,9.904419E-4,0.11717874
5561616380367,7.01165588,0.9893723,0.087696,0.0026310724,0.11595267
5561636430050,7.031705563,0.9900814,0.082196675,0.0026343113,0.113910295
5561656479734,7.051755247,0.99080795,0.07622501,1.7042401E-4,0.11175591
5561676529417,7.07180493,0.99124473,0.07246567,-0.0024678237,0.11034721
5561696579100,7.091854613,0.9914581,0.071924955,-0.0029512844,0.10876136
5561716628783,7.111904296,0.99156654,0.07284883,-0.0018000421,0.1071714
5561736708983,7.131984496,0.9917853,0.07278816,-0.00177464,0.10517049
5561756758666,7.152034179,0.9922841,0.069552034,-0.0048209983,0.10252548
5561776808349,7.172083862,0.9926847,0.06789069,-0.0060107973,0.09965864
5561796858032,7.192133545,0.9930605,0.06618671,-0.007299713,0.09693744
5561816907714,7.212183227,0.993341,0.0656355,-0.007138135,0.09441801
5561835980853,7.231256366,0.9935265,0.0657608,-0.0063661397,0.092412665
5561856030536,7.251306049,0.99365133,0.065883294,-0.005848412,0.09100736
5561876080218,7.271355731,0.993696,0.06595676,-0.00488551,0.09052224
5561896099385,7.291374898,0.9936559,0.06659426,-0.0027142959,0.09058524
5561916149067,7.31142458,0.99355966,0.067889415,-4.5764027E-5,0.090721294
5561936229268,7.331504781,0.9934319,0.06951227,0.0020378267,0.090868205
5561956248433,7.351523946,0.993298,0.07122953,0.0031726335,0.09096952
5561976298117,7.37157363,0.9931683,0.072750285,0.003937091,0.09115252
5561996347800,7.391623313,0.9930443,0.07410184,0.004307934,0.091396905
5562016397483,7.411672996,0.992923,0.07568756,0.0032265852,0.09146046
5562036447165,7.431722678,0.992866,0.076714985,0.0017325028,0.09126421
5562056496848,7.451772361,0.9928214,0.07753193,8.2023453E-4,0.09107086
5562076546531,7.471822044,0.99273294,0.0786159,7.716033E-4,0.09110646
5562096596214,7.491871727,0.9925972,0.07925978,0.0018511139,0.0920073
5562116645897,7.51192141,0.99242866,0.07923271,0.0040644333,0.09376075
5562136665063,7.531940576,0.9921578,0.079170555,0.007286421,0.096446045
5562156714746,7.551990259,0.99180114,0.07812232,0.010516483,0.100583345
5562176764429,7.572039942,0.9916273,0.074557364,0.010419942,0.10491895
5562196814112,7.592089625,0.99166846,0.06952783,0.006104043,0.108270034
5562216863795,7.612139308,0.9916714,0.065532856,9.25001E-4,0.11087165
5562236913478,7.632188991,0.99160355,0.06410031,-0.003435035,0.11225719
